item_ID,item_type,contains
59554,0,"[3,9]"
59555,1,"[1,15,6]"
59556,2,"[3,15,15,7]"
59557,0,"[2,12]"
59558,0,"[4,6]"
59559,0,"[4,11]"
59560,2,"[4,5,5,10]"
59561,3,[19]
59562,1,"[2,6,8]"
59563,0,"[0,6]"
59564,1,"[3,10,15]"
59565,1,"[1,11,11]"
59566,3,[18]
59567,1,"[4,10,8]"
59568,2,"[0,8,15,13]"
59569,1,"[0,13,9]"
59570,2,"[1,7,11,8]"
59571,2,"[2,7,5,16]"
59572,1,"[1,9,9]"
59573,1,"[3,12,12]"
59574,0,"[3,12]"
59575,1,"[4,12,11]"
59576,1,"[4,6,8]"
59577,1,"[3,9,13]"
59578,1,"[3,15,8]"
59579,2,"[4,15,5,15]"
59580,1,"[2,11,12]"
59581,2,"[4,9,5,13]"
59582,1,"[0,11,13]"
59583,1,"[3,16,13]"
59584,1,"[4,5,11]"
59585,1,"[1,11,11]"
59586,0,"[1,6]"
59587,1,"[1,14,6]"
59588,0,"[4,12]"
59589,0,"[2,14]"
59590,1,"[2,15,9]"
59591,0,"[1,7]"
59592,2,"[3,12,6,6]"
59593,1,"[4,11,5]"
59594,2,"[3,7,6,9]"
59595,2,"[2,9,6,14]"
59596,1,"[3,5,12]"
59597,2,"[1,13,15,10]"
59598,0,"[1,8]"
59599,1,"[2,9,5]"
59600,0,"[3,15]"
59601,0,"[1,9]"
59602,1,"[3,14,11]"
59603,2,"[4,15,10,12]"
59604,1,"[0,13,7]"
59605,1,"[2,14,6]"
59606,0,"[3,8]"
59607,0,"[4,8]"
59608,3,[17]
59609,0,"[3,15]"
59610,1,"[0,11,11]"
59611,2,"[3,7,5,10]"
59612,0,"[3,10]"
59613,2,"[1,7,16,16]"
59614,0,"[0,5]"
59615,0,"[4,9]"
59616,2,"[4,16,7,10]"
59617,0,"[0,5]"
59618,1,"[4,5,5]"
59619,0,"[3,14]"
59620,2,"[3,14,9,9]"
59621,1,"[3,13,8]"
59622,1,"[4,16,13]"
59623,0,"[3,9]"
59624,2,"[3,9,10,16]"
59625,1,"[2,9,13]"
59626,0,"[3,9]"
59627,1,"[4,12,7]"
59628,1,"[3,11,10]"
59629,1,"[3,13,15]"
59630,0,"[1,14]"
59631,3,[18]
59632,1,"[1,6,12]"
59633,0,"[4,13]"
59634,1,"[1,6,7]"
59635,0,"[0,5]"
59636,0,"[4,6]"
59637,2,"[1,10,15,16]"
59638,0,"[3,6]"
59639,1,"[2,7,15]"
59640,0,"[0,16]"
59641,1,"[1,11,6]"
59642,0,"[2,6]"
59643,1,"[4,9,15]"
59644,1,"[3,9,14]"
59645,1,"[3,7,5]"
59646,0,"[0,5]"
59647,0,"[2,6]"
59648,2,"[1,6,12,13]"
59649,1,"[0,7,6]"
59650,2,"[1,15,9,16]"
59651,1,"[2,9,10]"
59652,2,"[1,13,5,7]"
59653,0,"[2,10]"
59654,3,[18]
59655,1,"[4,12,12]"
59656,2,"[1,14,6,9]"
59657,0,"[0,10]"
59658,2,"[2,8,14,16]"
59659,2,"[3,11,16,15]"
59660,1,"[0,15,5]"
59661,1,"[0,16,7]"
59662,3,[17]
59663,0,"[3,14]"
59664,0,"[3,11]"
59665,0,"[1,10]"
59666,2,"[4,9,15,13]"
59667,1,"[4,9,10]"
59668,1,"[4,13,14]"
59669,0,"[3,9]"
59670,2,"[2,12,15,13]"
59671,1,"[1,9,7]"
59672,1,"[1,16,7]"
59673,2,"[2,9,12,9]"
59674,1,"[2,13,8]"
59675,0,"[1,6]"
59676,2,"[0,6,10,5]"
59677,1,"[1,13,13]"
59678,2,"[1,15,13,12]"
59679,1,"[3,5,7]"
59680,1,"[1,12,9]"
59681,2,"[4,12,15,6]"
59682,3,[18]
59683,1,"[1,10,15]"
59684,0,"[3,12]"
59685,0,"[4,10]"
59686,2,"[1,13,8,6]"
59687,0,"[1,14]"
59688,0,"[3,14]"
59689,2,"[4,14,16,16]"
59690,2,"[4,14,16,14]"
59691,1,"[4,15,8]"
59692,1,"[1,16,14]"
59693,1,"[0,16,6]"
59694,2,"[3,16,6,6]"
59695,2,"[3,15,6,13]"
59696,1,"[0,15,9]"
59697,0,"[3,13]"
59698,0,"[1,15]"
59699,3,[19]
59700,2,"[0,7,16,16]"
59701,2,"[4,15,11,14]"
59702,1,"[4,7,15]"
59703,0,"[2,10]"
59704,0,"[2,6]"
59705,0,"[1,11]"
59706,0,"[3,11]"
59707,2,"[3,11,14,15]"
59708,0,"[2,9]"
59709,0,"[0,11]"
59710,0,"[2,16]"
59711,0,"[2,5]"
59712,2,"[0,13,5,7]"
59713,1,"[2,10,12]"
59714,0,"[4,16]"
59715,2,"[2,9,12,15]"
59716,0,"[0,12]"
59717,2,"[0,9,15,13]"
59718,2,"[2,16,7,9]"
59719,0,"[2,6]"
59720,0,"[2,6]"
59721,3,[17]
59722,0,"[0,15]"
59723,1,"[3,5,12]"
59724,1,"[4,15,6]"
59725,2,"[0,8,9,16]"
59726,1,"[4,13,6]"
59727,0,"[1,9]"
59728,2,"[2,11,14,14]"
59729,1,"[0,10,9]"
59730,2,"[3,10,11,11]"
59731,2,"[2,6,8,8]"
59732,1,"[1,7,9]"
59733,0,"[4,13]"
59734,2,"[3,15,10,13]"
59735,0,"[3,15]"
59736,1,"[1,16,7]"
59737,0,"[3,10]"
59738,0,"[4,15]"
59739,1,"[3,9,6]"
59740,1,"[0,13,5]"
59741,0,"[2,10]"
59742,0,"[3,9]"
59743,2,"[3,14,12,11]"
59744,1,"[2,13,7]"
59745,2,"[0,14,12,7]"
59746,2,"[4,15,13,12]"
59747,0,"[3,9]"
59748,0,"[2,10]"
59749,2,"[0,13,13,11]"
59750,3,[19]
59751,0,"[1,11]"
59752,2,"[1,9,5,12]"
59753,1,"[1,8,7]"
59754,2,"[2,12,15,14]"
59755,1,"[4,10,14]"
59756,3,[18]
59757,3,[19]
59758,1,"[1,12,8]"
59759,0,"[4,13]"
59760,1,"[4,5,12]"
59761,2,"[0,12,5,9]"
59762,0,"[3,9]"
59763,0,"[0,12]"
59764,0,"[4,7]"
59765,0,"[0,13]"
59766,0,"[3,7]"
59767,0,"[1,16]"
59768,0,"[4,14]"
59769,0,"[3,5]"
59770,0,"[2,10]"
59771,1,"[3,9,12]"
59772,0,"[4,13]"
59773,2,"[2,11,6,12]"
59774,1,"[3,8,15]"
59775,1,"[2,5,13]"
59776,2,"[0,7,7,11]"
59777,0,"[0,7]"
59778,2,"[3,6,8,8]"
59779,0,"[4,8]"
59780,1,"[0,6,5]"
59781,0,"[0,7]"
59782,0,"[3,6]"
59783,0,"[4,7]"
59784,0,"[1,7]"
59785,1,"[4,12,9]"
59786,1,"[1,16,15]"
59787,1,"[3,6,14]"
59788,3,[19]
59789,3,[18]
59790,1,"[0,16,8]"
59791,1,"[1,9,13]"
59792,1,"[4,7,15]"
59793,0,"[0,7]"
59794,0,"[0,5]"
59795,0,"[2,16]"
59796,3,[17]
59797,3,[19]
59798,2,"[1,10,8,6]"
59799,1,"[3,11,15]"
59800,0,"[1,9]"
59801,0,"[0,5]"
59802,1,"[4,10,15]"
59803,0,"[3,8]"
59804,1,"[3,15,12]"
59805,1,"[3,16,15]"
59806,2,"[0,11,6,16]"
59807,0,"[3,10]"
59808,1,"[4,12,7]"
59809,0,"[4,8]"
59810,0,"[2,15]"
59811,1,"[1,8,13]"
59812,1,"[3,5,11]"
59813,0,"[3,13]"
59814,2,"[4,5,14,5]"
59815,3,[19]
59816,1,"[2,8,6]"
59817,1,"[1,9,12]"
59818,0,"[1,5]"
59819,1,"[0,5,15]"
59820,0,"[2,12]"
59821,1,"[4,8,7]"
59822,2,"[0,5,5,10]"
59823,0,"[0,12]"
59824,0,"[2,13]"
59825,1,"[0,14,12]"
59826,1,"[3,14,12]"
59827,1,"[4,12,12]"
59828,0,"[3,13]"
59829,1,"[0,5,11]"
59830,0,"[0,9]"
59831,1,"[1,9,14]"
59832,0,"[3,13]"
59833,1,"[2,12,10]"
59834,0,"[1,7]"
59835,2,"[2,15,12,5]"
59836,0,"[1,11]"
59837,3,[18]
59838,2,"[0,8,5,11]"
59839,2,"[0,11,8,9]"
59840,0,"[2,15]"
59841,0,"[2,8]"
59842,0,"[4,5]"
59843,0,"[4,6]"
59844,0,"[4,8]"
59845,0,"[1,9]"
59846,0,"[0,7]"
59847,1,"[3,11,9]"
59848,0,"[3,16]"
59849,1,"[4,11,8]"
59850,1,"[4,16,11]"
59851,2,"[2,6,5,10]"
59852,1,"[4,9,11]"
59853,2,"[0,5,6,8]"
59854,1,"[4,16,16]"
59855,1,"[3,6,16]"
59856,0,"[1,8]"
59857,1,"[2,11,6]"
59858,0,"[4,5]"
59859,1,"[4,8,6]"
59860,1,"[3,14,8]"
59861,1,"[4,9,7]"
59862,1,"[2,11,13]"
59863,1,"[3,10,9]"
59864,3,[18]
59865,2,"[4,6,15,7]"
59866,2,"[0,6,9,16]"
59867,1,"[0,12,9]"
59868,0,"[1,16]"
59869,0,"[3,7]"
59870,2,"[0,16,16,14]"
59871,2,"[4,6,9,15]"
59872,2,"[2,13,15,11]"
59873,1,"[1,6,9]"
59874,1,"[3,14,16]"
59875,1,"[0,8,14]"
59876,2,"[0,10,6,9]"
59877,2,"[2,6,15,14]"
59878,1,"[4,12,9]"
59879,1,"[1,5,14]"
59880,1,"[0,16,7]"
59881,0,"[1,14]"
59882,1,"[2,9,11]"
59883,0,"[1,7]"
59884,2,"[3,10,9,12]"
59885,1,"[2,8,10]"
59886,2,"[0,13,8,14]"
59887,0,"[2,8]"
59888,0,"[0,12]"
59889,0,"[0,9]"
59890,1,"[0,10,12]"
59891,1,"[0,8,9]"
59892,1,"[3,14,5]"
59893,1,"[1,15,6]"
59894,2,"[2,7,13,6]"
59895,0,"[1,5]"
59896,2,"[2,5,9,15]"
59897,0,"[1,14]"
59898,0,"[2,9]"
59899,1,"[3,11,15]"
59900,2,"[3,11,14,11]"
59901,1,"[1,10,5]"
59902,1,"[1,13,14]"
59903,1,"[2,5,6]"
59904,0,"[1,14]"
59905,2,"[1,15,11,10]"
59906,1,"[1,8,10]"
59907,2,"[4,14,15,5]"
59908,3,[19]
59909,0,"[2,5]"
59910,2,"[3,16,16,16]"
59911,0,"[4,9]"
59912,1,"[2,12,10]"
59913,2,"[2,14,7,5]"
59914,1,"[1,10,11]"
59915,0,"[4,7]"
59916,0,"[4,7]"
59917,2,"[2,12,8,12]"
59918,2,"[2,10,10,16]"
59919,2,"[0,11,14,11]"
59920,1,"[1,9,6]"
59921,0,"[2,9]"
59922,1,"[2,16,13]"
59923,2,"[4,16,6,11]"
59924,1,"[0,16,16]"
59925,0,"[4,8]"
59926,0,"[1,16]"
59927,0,"[3,6]"
59928,0,"[3,11]"
59929,0,"[3,6]"
59930,1,"[1,14,6]"
59931,3,[19]
59932,1,"[1,10,16]"
59933,1,"[2,11,9]"
59934,3,[18]
59935,1,"[1,13,11]"
59936,2,"[3,14,9,9]"
59937,1,"[2,7,13]"
59938,0,"[0,5]"
59939,0,"[4,8]"
59940,0,"[1,16]"
59941,0,"[1,9]"
59942,0,"[2,8]"
59943,0,"[1,12]"
59944,3,[19]
59945,2,"[2,16,16,12]"
59946,2,"[1,9,6,16]"
59947,0,"[3,11]"
59948,1,"[3,5,9]"
59949,0,"[2,10]"
59950,0,"[4,16]"
59951,1,"[4,10,6]"
59952,3,[19]
59953,1,"[1,14,12]"
59954,1,"[1,7,11]"
59955,2,"[3,6,6,15]"
59956,0,"[4,14]"
59957,0,"[1,11]"
59958,0,"[2,10]"
59959,2,"[1,13,16,7]"
59960,2,"[1,8,5,9]"
59961,0,"[4,5]"
59962,0,"[4,13]"
59963,1,"[0,15,5]"
59964,0,"[2,12]"
59965,2,"[0,13,15,9]"
59966,2,"[2,16,14,9]"
59967,2,"[3,12,10,16]"
59968,0,"[0,8]"
59969,0,"[2,11]"
59970,1,"[1,10,5]"
59971,0,"[2,10]"
59972,0,"[0,13]"
59973,2,"[4,15,9,13]"
59974,2,"[2,16,10,10]"
59975,1,"[0,8,16]"
59976,1,"[4,15,12]"
59977,1,"[4,6,5]"
59978,1,"[2,9,8]"
59979,0,"[2,9]"
59980,1,"[2,6,5]"
59981,2,"[0,10,10,12]"
59982,2,"[4,14,10,14]"
59983,0,"[1,5]"
59984,0,"[4,12]"
59985,2,"[0,9,16,5]"
59986,1,"[2,10,15]"
59987,0,"[4,9]"
59988,0,"[1,13]"
59989,0,"[2,11]"
59990,0,"[1,15]"
59991,0,"[1,5]"
59992,2,"[4,16,16,9]"
59993,1,"[2,8,7]"
59994,0,"[4,5]"
59995,1,"[1,8,16]"
59996,0,"[0,11]"
59997,1,"[1,6,16]"
59998,1,"[0,16,10]"
59999,1,"[3,10,16]"
60000,2,"[1,15,5,5]"
60001,2,"[4,16,6,12]"
60002,0,"[3,13]"
60003,0,"[0,11]"
60004,1,"[2,6,7]"
60005,0,"[0,5]"
60006,0,"[3,10]"
60007,0,"[1,16]"
60008,1,"[3,8,12]"
60009,0,"[2,5]"
60010,0,"[1,14]"
60011,2,"[1,16,16,16]"
60012,2,"[1,14,11,14]"
60013,1,"[3,11,16]"
60014,2,"[2,5,6,16]"
60015,0,"[2,14]"
60016,2,"[0,14,12,5]"
60017,1,"[4,9,9]"
60018,0,"[1,5]"
60019,1,"[3,14,5]"
60020,1,"[2,7,16]"
60021,1,"[3,14,7]"
60022,0,"[0,6]"
60023,2,"[3,16,14,6]"
60024,0,"[0,11]"
60025,0,"[4,10]"
60026,2,"[4,9,11,8]"
60027,2,"[1,16,14,14]"
60028,3,[17]
60029,1,"[2,5,7]"
60030,2,"[3,11,14,8]"
60031,2,"[0,11,10,7]"
60032,1,"[2,7,16]"
60033,1,"[4,12,7]"
60034,1,"[1,5,9]"
60035,1,"[1,13,15]"
60036,2,"[1,12,8,16]"
60037,0,"[3,11]"
60038,1,"[2,12,11]"
60039,0,"[2,12]"
60040,0,"[1,13]"
60041,1,"[3,16,8]"
60042,1,"[0,13,16]"
60043,2,"[4,14,5,14]"
60044,0,"[2,5]"
60045,3,[17]
60046,0,"[0,11]"
60047,0,"[4,9]"
60048,1,"[2,11,14]"
60049,0,"[1,5]"
60050,3,[19]
60051,1,"[4,15,5]"
60052,0,"[3,5]"
60053,1,"[1,16,6]"
60054,0,"[0,10]"
60055,1,"[3,11,10]"
60056,2,"[3,8,5,12]"
60057,2,"[1,11,6,6]"
60058,0,"[2,10]"
60059,1,"[3,8,13]"
60060,1,"[0,11,16]"
60061,0,"[2,7]"
60062,0,"[0,13]"
60063,2,"[3,11,13,7]"
60064,0,"[0,5]"
60065,0,"[3,16]"
60066,3,[18]
60067,2,"[2,12,7,11]"
60068,1,"[1,6,15]"
60069,1,"[3,6,8]"
60070,1,"[4,16,10]"
60071,3,[18]
60072,0,"[4,11]"
60073,0,"[2,16]"
60074,2,"[0,14,10,7]"
60075,0,"[0,6]"
60076,2,"[1,12,9,13]"
60077,1,"[1,10,13]"
60078,0,"[0,9]"
60079,1,"[2,6,7]"
60080,1,"[0,9,5]"
60081,0,"[2,7]"
60082,0,"[0,9]"
60083,2,"[4,15,12,16]"
60084,1,"[2,12,9]"
60085,0,"[4,11]"
60086,2,"[1,14,14,5]"
60087,1,"[2,6,8]"
60088,0,"[2,10]"
60089,1,"[4,11,13]"
60090,2,"[1,13,6,11]"
60091,1,"[2,9,11]"
60092,0,"[0,14]"
60093,2,"[1,10,14,16]"
60094,0,"[0,9]"
60095,2,"[0,15,15,9]"
60096,1,"[2,16,14]"
60097,1,"[3,16,15]"
60098,1,"[2,15,8]"
60099,2,"[2,10,7,10]"
60100,0,"[4,6]"
60101,0,"[2,9]"
60102,0,"[3,9]"
60103,1,"[2,9,12]"
60104,2,"[2,8,7,16]"
60105,0,"[3,10]"
60106,2,"[1,11,5,11]"
60107,1,"[2,15,7]"
60108,1,"[4,5,15]"
60109,1,"[4,13,7]"
60110,0,"[1,15]"
60111,0,"[0,9]"
60112,3,[18]
60113,3,[18]
60114,2,"[3,14,6,15]"
60115,1,"[4,10,16]"
60116,0,"[1,8]"
60117,1,"[4,5,12]"
60118,1,"[1,8,7]"
60119,1,"[0,10,6]"
60120,2,"[2,8,15,16]"
60121,0,"[4,12]"
60122,2,"[4,15,10,14]"
60123,2,"[2,8,13,12]"
60124,1,"[3,13,12]"
60125,0,"[1,5]"
60126,0,"[0,6]"
60127,2,"[0,10,5,10]"
60128,3,[17]
60129,2,"[0,15,13,11]"
60130,0,"[1,13]"
60131,2,"[4,12,6,14]"
60132,1,"[2,8,12]"
60133,0,"[2,7]"
60134,1,"[3,10,15]"
60135,2,"[4,7,8,11]"
60136,1,"[2,9,12]"
60137,2,"[3,13,14,12]"
60138,1,"[3,11,7]"
60139,2,"[3,15,6,5]"
60140,2,"[0,10,14,14]"
60141,1,"[1,12,15]"
60142,2,"[1,16,12,10]"
60143,1,"[0,10,14]"
60144,0,"[0,5]"
60145,0,"[0,12]"
60146,1,"[0,14,14]"
60147,1,"[3,11,7]"
60148,1,"[4,12,5]"
60149,0,"[2,7]"
60150,0,"[4,15]"
60151,1,"[1,6,7]"
60152,2,"[2,5,5,12]"
60153,0,"[2,9]"
60154,1,"[0,10,9]"
60155,2,"[2,6,11,8]"
60156,3,[17]
60157,2,"[3,16,8,6]"
60158,0,"[4,9]"
60159,0,"[2,10]"
60160,0,"[2,11]"
60161,1,"[2,12,12]"
60162,2,"[4,8,12,5]"
60163,2,"[2,8,10,15]"
60164,1,"[3,9,8]"
60165,2,"[1,15,13,9]"
60166,0,"[4,5]"
60167,2,"[1,13,11,9]"
60168,1,"[0,7,11]"
60169,2,"[0,6,16,7]"
60170,0,"[3,6]"
60171,1,"[2,10,5]"
60172,0,"[0,10]"
60173,0,"[0,8]"
60174,1,"[0,6,13]"
60175,1,"[3,16,6]"
60176,2,"[2,15,16,10]"
60177,1,"[1,5,11]"
60178,3,[18]
60179,1,"[4,11,12]"
60180,2,"[1,16,15,15]"
60181,1,"[1,16,11]"
60182,2,"[4,16,13,12]"
60183,1,"[4,11,16]"
60184,2,"[4,11,9,16]"
60185,0,"[2,11]"
60186,1,"[4,6,7]"
60187,1,"[1,13,9]"
60188,2,"[0,15,16,15]"
60189,0,"[4,13]"
60190,0,"[0,16]"
60191,1,"[4,13,5]"
60192,1,"[1,6,10]"
60193,2,"[1,14,13,13]"
60194,2,"[3,8,14,8]"
60195,1,"[3,7,10]"
60196,1,"[3,12,11]"
60197,1,"[4,7,7]"
60198,2,"[2,16,11,5]"
60199,1,"[2,5,16]"
60200,1,"[3,10,6]"
60201,2,"[2,12,14,13]"
60202,2,"[1,11,8,8]"
60203,0,"[4,7]"
60204,1,"[0,15,11]"
60205,1,"[0,8,16]"
60206,2,"[2,13,6,13]"
60207,0,"[3,5]"
60208,2,"[1,14,8,14]"
60209,1,"[0,14,16]"
60210,1,"[3,10,12]"
60211,0,"[1,8]"
60212,0,"[4,10]"
60213,1,"[4,6,7]"
60214,3,[19]
60215,0,"[3,8]"
60216,1,"[4,7,9]"
60217,0,"[1,16]"
60218,0,"[2,11]"
60219,2,"[1,13,5,13]"
60220,0,"[1,7]"
60221,2,"[0,6,14,13]"
60222,1,"[1,7,14]"
60223,1,"[1,10,12]"
60224,0,"[0,9]"
60225,0,"[1,16]"
60226,2,"[4,11,7,6]"
60227,2,"[3,12,6,11]"
60228,0,"[0,10]"
60229,0,"[1,11]"
60230,1,"[3,12,12]"
60231,1,"[2,7,8]"
60232,0,"[1,10]"
60233,2,"[0,14,7,14]"
60234,0,"[2,15]"
60235,0,"[2,11]"
60236,0,"[3,15]"
60237,1,"[4,7,15]"
60238,0,"[1,14]"
60239,0,"[2,7]"
60240,0,"[1,6]"
60241,2,"[1,15,15,8]"
60242,1,"[4,15,14]"
60243,0,"[2,11]"
60244,0,"[1,7]"
60245,2,"[2,14,12,13]"
60246,0,"[2,6]"
60247,0,"[3,16]"
60248,0,"[4,12]"
60249,2,"[4,11,14,6]"
60250,0,"[3,14]"
60251,0,"[3,12]"
60252,2,"[4,5,15,7]"
60253,0,"[0,5]"
60254,0,"[3,7]"
60255,2,"[4,14,16,11]"
60256,0,"[4,15]"
60257,1,"[0,13,9]"
60258,2,"[3,5,10,6]"
60259,2,"[2,6,5,12]"
60260,1,"[1,5,13]"
60261,0,"[3,10]"
60262,0,"[1,10]"
60263,2,"[2,9,5,14]"
60264,0,"[3,11]"
60265,3,[17]
60266,0,"[3,13]"
60267,0,"[2,9]"
60268,1,"[1,5,15]"
60269,1,"[0,9,9]"
60270,0,"[3,5]"
60271,0,"[4,10]"
60272,0,"[2,16]"
60273,0,"[4,12]"
60274,1,"[0,13,10]"
60275,0,"[2,15]"
60276,3,[18]
60277,1,"[3,14,7]"
60278,2,"[0,8,13,13]"
60279,0,"[3,9]"
60280,1,"[3,12,10]"
60281,1,"[4,13,15]"
60282,0,"[3,15]"
60283,2,"[2,13,5,7]"
60284,3,[17]
60285,1,"[3,12,16]"
60286,1,"[1,7,5]"
60287,0,"[4,11]"
60288,0,"[0,15]"
60289,0,"[1,13]"
60290,1,"[2,5,15]"
60291,0,"[2,14]"
60292,0,"[2,5]"
60293,1,"[3,9,10]"
60294,2,"[0,10,9,5]"
60295,0,"[1,12]"
60296,2,"[0,11,15,5]"
60297,0,"[3,13]"
60298,0,"[3,12]"
60299,2,"[4,9,14,10]"
60300,1,"[0,11,7]"
60301,0,"[4,8]"
60302,2,"[4,10,10,10]"
60303,2,"[2,5,9,9]"
60304,3,[19]
60305,2,"[0,16,5,12]"
60306,1,"[2,7,12]"
60307,0,"[3,6]"
60308,0,"[0,9]"
60309,1,"[0,13,5]"
60310,0,"[0,14]"
60311,2,"[4,6,11,7]"
60312,1,"[0,5,14]"
60313,1,"[2,7,9]"
60314,2,"[2,11,14,11]"
60315,2,"[4,9,15,11]"
60316,2,"[3,6,8,10]"
60317,1,"[0,5,5]"
60318,2,"[2,9,6,8]"
60319,0,"[2,12]"
60320,0,"[1,8]"
60321,2,"[2,15,16,15]"
60322,2,"[1,9,13,13]"
60323,0,"[2,9]"
60324,2,"[2,7,16,15]"
60325,1,"[4,12,6]"
60326,0,"[0,14]"
60327,2,"[0,9,14,10]"
60328,0,"[4,8]"
60329,1,"[0,8,9]"
60330,1,"[4,6,5]"
60331,0,"[1,14]"
60332,2,"[3,8,9,9]"
60333,1,"[1,9,6]"
60334,1,"[3,11,11]"
60335,1,"[3,9,13]"
60336,0,"[0,14]"
60337,1,"[2,13,9]"
60338,1,"[0,13,6]"
60339,2,"[1,6,8,7]"
60340,1,"[2,14,7]"
60341,2,"[1,5,13,8]"
60342,1,"[0,14,10]"
60343,2,"[0,11,7,11]"
60344,1,"[0,10,5]"
60345,0,"[0,6]"
60346,3,[17]
60347,0,"[2,10]"
60348,3,[17]
60349,2,"[1,14,14,7]"
60350,2,"[0,8,12,5]"
60351,2,"[0,12,10,11]"
60352,0,"[3,6]"
60353,3,[19]
60354,2,"[0,11,16,13]"
60355,2,"[0,14,6,6]"
60356,3,[18]
60357,0,"[4,11]"
60358,3,[18]
60359,0,"[1,7]"
60360,2,"[3,13,8,6]"
60361,0,"[1,10]"
60362,1,"[1,7,9]"
60363,2,"[0,13,5,15]"
60364,2,"[2,13,5,11]"
60365,2,"[1,6,8,7]"
60366,0,"[4,14]"
60367,1,"[2,15,13]"
60368,0,"[2,8]"
60369,1,"[1,6,11]"
60370,1,"[3,9,5]"
60371,1,"[2,6,8]"
60372,0,"[0,8]"
60373,2,"[1,11,11,13]"
60374,0,"[4,12]"
60375,3,[18]
60376,0,"[0,13]"
60377,2,"[4,8,8,10]"
60378,0,"[1,5]"
60379,2,"[1,9,6,9]"
60380,0,"[2,8]"
60381,1,"[3,13,8]"
60382,0,"[2,16]"
60383,0,"[3,9]"
60384,0,"[4,14]"
60385,2,"[2,11,7,5]"
60386,2,"[3,15,7,11]"
60387,1,"[4,7,11]"
60388,2,"[2,12,16,10]"
60389,1,"[3,13,11]"
60390,0,"[0,16]"
60391,2,"[3,7,15,5]"
60392,1,"[2,10,9]"
60393,1,"[0,7,10]"
60394,2,"[1,10,7,13]"
60395,0,"[1,6]"
60396,0,"[4,13]"
60397,2,"[0,9,8,5]"
60398,1,"[1,13,12]"
60399,1,"[3,10,9]"
60400,0,"[0,9]"
60401,0,"[0,8]"
60402,1,"[4,9,8]"
60403,0,"[1,7]"
60404,1,"[2,13,13]"
60405,0,"[4,9]"
60406,1,"[4,10,9]"
60407,0,"[3,7]"
60408,0,"[1,14]"
60409,0,"[2,5]"
60410,0,"[2,8]"
60411,1,"[3,6,6]"
60412,2,"[4,14,12,9]"
60413,1,"[1,14,7]"
60414,1,"[2,14,14]"
60415,2,"[2,5,5,10]"
60416,0,"[4,15]"
60417,1,"[4,13,9]"
60418,2,"[2,15,7,6]"
60419,2,"[3,15,12,13]"
60420,1,"[0,14,9]"
60421,0,"[1,8]"
60422,1,"[3,5,12]"
60423,1,"[4,11,16]"
60424,3,[18]
60425,2,"[1,16,9,6]"
60426,0,"[2,9]"
60427,0,"[2,16]"
60428,2,"[3,10,5,7]"
60429,1,"[0,16,13]"
60430,1,"[1,14,16]"
60431,0,"[4,8]"
60432,3,[17]
60433,1,"[2,11,14]"
60434,2,"[3,7,8,11]"
60435,2,"[0,6,8,9]"
60436,0,"[2,10]"
60437,1,"[1,12,15]"
60438,0,"[4,15]"
60439,1,"[1,14,14]"
60440,2,"[4,11,12,6]"
60441,0,"[0,16]"
60442,2,"[0,12,12,12]"
60443,2,"[2,15,6,13]"
60444,0,"[2,13]"
60445,3,[19]
60446,1,"[1,7,11]"
60447,1,"[1,8,6]"
60448,0,"[4,13]"
60449,0,"[2,10]"
60450,1,"[3,9,12]"
60451,1,"[1,7,5]"
60452,0,"[4,14]"
60453,0,"[4,11]"
60454,2,"[4,5,7,5]"
60455,2,"[3,14,15,10]"
60456,0,"[2,7]"
60457,2,"[2,8,16,5]"
60458,2,"[4,8,14,14]"
60459,0,"[1,15]"
60460,2,"[0,15,16,8]"
60461,3,[18]
60462,0,"[4,14]"
60463,2,"[1,15,6,7]"
60464,0,"[0,6]"
60465,0,"[0,14]"
60466,3,[17]
60467,2,"[2,5,6,15]"
60468,1,"[2,15,9]"
60469,0,"[4,10]"
60470,0,"[2,8]"
60471,1,"[1,6,12]"
60472,2,"[2,13,5,10]"
60473,2,"[2,9,11,10]"
60474,0,"[1,7]"
60475,0,"[2,7]"
60476,1,"[4,13,11]"
60477,1,"[2,12,9]"
60478,2,"[1,7,15,5]"
60479,1,"[2,8,16]"
60480,1,"[4,10,7]"
60481,0,"[1,5]"
60482,1,"[0,16,9]"
60483,1,"[2,6,6]"
60484,2,"[0,15,8,15]"
60485,0,"[4,13]"
60486,1,"[0,11,13]"
60487,2,"[2,16,15,7]"
60488,2,"[3,6,10,16]"
60489,1,"[1,8,13]"
60490,0,"[3,14]"
60491,0,"[0,9]"
60492,0,"[4,6]"
60493,3,[18]
60494,0,"[0,15]"
60495,1,"[2,7,6]"
60496,0,"[1,9]"
60497,0,"[2,15]"
60498,0,"[1,6]"
60499,0,"[3,14]"
60500,0,"[4,14]"
60501,2,"[2,14,6,16]"
60502,0,"[2,6]"
60503,0,"[2,15]"
60504,2,"[4,9,10,8]"
60505,1,"[3,6,5]"
60506,1,"[1,13,9]"
60507,0,"[2,6]"
60508,1,"[0,13,5]"
60509,2,"[3,10,13,11]"
60510,0,"[1,5]"
60511,2,"[4,7,16,12]"
60512,2,"[4,13,12,13]"
60513,2,"[1,14,8,6]"
60514,1,"[4,16,5]"
60515,3,[19]
60516,1,"[3,9,7]"
60517,0,"[2,10]"
60518,2,"[1,9,5,15]"
60519,1,"[4,5,5]"
60520,2,"[3,6,7,6]"
